days,lengths,weights,temperature,F_T,dissolved_oxygen,F_Od,ph,F_Ph,total_ammonia,F_Am,nitrite,F_Nitri,nitrate,F_Nitra,FactorCrecimiento
253,19.613021801978967,71.14093302478248,16.533543350432183,1.0,8.900157512824137,1.0,7.173071841355311,1.0,0.2740036402542412,0.9111956316949106,0.1833464594020114,0.8541436960464801,142.8806315393344,1.0,0.7782920046772981
254,19.7443747514093,73.13425703876563,15.501898251155374,1.0,8.12642368836653,1.0,6.95224149573259,1.0,0.1198024257964571,1.0,0.1188686406972108,0.966979878779881,155.94031576966722,0.9881193684606656,0.955491547134147
255,19.875860729319697,75.175305264101,15.75581460750002,1.0,8.316860955625016,1.0,6.936488256097977,1.0,0.1658967792926771,1.0,0.1347384129687513,0.9392077773046852,169.0,0.962,0.9035178817671071
256,20.00746997714965,77.26476310914687,16.26838375197764,1.0,8.701287813983232,1.0,7.048248609459059,1.0,0.2521765981814967,0.937388082182204,0.1667739844986026,0.8831455271274454,153.64951254665868,0.9927009749066826,0.8218075933670534
257,20.13919269936736,79.40329971038375,16.05907832921906,1.0,8.544308746914293,1.0,7.02643549818261,1.0,0.1917544436095302,1.0,0.1536923955761911,0.9060383077416656,138.29902509331734,1.0,0.9060383077416656
258,20.271019066361585,81.59156616918663,16.190920688820604,1.0,8.643190516615451,1.0,7.067475626974437,1.0,0.2279684574449848,0.9664378510660182,0.1619325430512876,0.8916180496602466,122.94853763997602,1.0,0.861693431885323
259,20.40293921735512,83.83019373275944,16.213231412685364,1.0,8.659923559514024,1.0,7.040953579155191,1.0,0.2368158223371231,0.9558210131954524,0.1633269632928352,0.8891778142375384,107.59805018663468,1.0,0.8498948393154417
260,20.534943263338203,86.11979192152135,15.772249550842274,1.0,8.329187163131706,1.0,6.847751427894997,1.0,0.1586863456526657,1.0,0.1357655969276421,0.9374102053766264,92.24756273329336,1.0,0.9374102053766264
261,20.66702129001992,88.46094660563371,15.142550295245847,1.0,7.856912721434386,1.0,6.735272480936606,1.0,0.1130645224033489,1.0,0.0964093934528655,1.0,85.39806147949055,1.0,1.0
262,20.799163360795752,90.85421803377116,14.486710464493154,1.0,7.365032848369864,1.0,6.510628180658808,1.0,0.05,1.0,0.055419404030822,1.0,66.00947304055728,1.0,1.0
263,20.931359519729472,93.30013881767292,14.891477845173837,1.0,7.668608383880378,1.0,6.628224097411351,1.0,0.0686600316906979,1.0,0.0807173653233648,1.0,78.72632227043673,1.0,1.0
264,21.06359979454736,95.7992118764575,15.444538574782907,1.0,8.083403931087181,1.0,6.78509589135075,1.0,0.1394024944504276,1.0,0.1152836609239317,0.9732535933831196,89.33285712762202,1.0,0.9732535933831196
265,21.195874199642933,98.3519083451414,15.776855357721756,1.0,8.332641518291316,1.0,6.859420736737679,1.0,0.1527298721328785,1.0,0.1360534598576097,0.9369064452491832,91.32759667556005,1.0,0.9369064452491832
266,21.32817273909024,100.95866545227464,16.11737960958756,1.0,8.588034707190669,1.0,7.014435503733563,1.0,0.2443861870373884,0.9467365755551338,0.1573362255992223,0.8996616052013608,105.07214555321876,1.0,0.8517425472667711
267,21.460485409663765,103.61988437208169,15.666416812262677,1.0,8.249812609197008,1.0,6.86641376553844,1.0,0.138038853667055,1.0,0.1291510507664173,0.9489856611587696,89.1166170912304,1.0,0.9489856611587696
268,21.592802203863023,106.3359280569793,15.564102045186296,1.0,8.173076533889724,1.0,6.961441151345822,1.0,0.1476093147846901,1.0,0.1227563778241436,0.9601763388077488,90.5492287199424,1.0,0.9601763388077488
269,21.725113112939923,109.10711905682952,16.252541991388263,1.0,8.689406493541197,1.0,6.989782491542277,1.0,0.2278690106845481,0.9665571871785422,0.1657838744617664,0.8848782196919087,102.58569735987555,1.0,0.8552854030209674
270,21.85740812992691,111.9337373317663,16.315485000847776,1.0,8.736613750635833,1.0,7.116339078218072,1.0,0.2603739658660999,0.92755124096068,0.169717812552986,0.8779938280322744,107.45942742253035,1.0,0.814384264747154
271,21.989677252663974,114.81601806591534,15.94654254777244,1.0,8.45990691082933,1.0,6.988191973480902,1.0,0.1659370117536551,1.0,0.1466589092357774,0.9183469088373896,93.29234421811222,1.0,0.9183469088373896
272,22.12191048682258,117.75414948979372,16.180139682830013,1.0,8.63510476212251,1.0,7.067834843989549,1.0,0.2412772433261005,0.9504673080086794,0.1612587301768758,0.8927972221904673,104.59231244981532,1.0,0.8485745723730003
273,22.254097848924527,120.74827071963196,16.040424244629236,1.0,8.530318183471927,1.0,6.982914513081286,1.0,0.2042470856833154,0.9949034971800216,0.1525265152893272,0.9080785982436772,99.03719619864972,1.0,0.9034505731069663
274,22.38622936935389,123.79846962229789,15.70186384663739,1.0,8.276397884978044,1.0,6.95142585742307,1.0,0.1505562116427801,1.0,0.1313664904148369,0.9451086417740352,90.98344656283912,1.0,0.9451086417740352
275,22.51829509536003,126.9047807149167,16.028351598610413,1.0,8.521263698957808,1.0,6.990805965098947,1.0,0.2120772293463066,0.985507324784432,0.1517719749131507,0.9093990439019862,100.21195479877817,1.0,0.8962194189173667
276,22.65028509404979,130.0671831086656,16.052001197650284,1.0,8.539000898237713,1.0,6.988249162313347,1.0,0.2091813136764977,0.9889824235882028,0.1532500748531427,0.9068123690070002,99.77839703349116,1.0,0.8968214944403028
277,22.78218945536697,133.28559850657714,15.81368560524918,1.0,8.360264203936884,1.0,6.946409377896799,1.0,0.1693642229817421,1.0,0.1383553503280737,0.932878136925871,93.8071367734124,1.0,0.932878136925871
278,22.91399829505724,136.5598892654969,15.830814739191895,1.0,8.373111054393922,1.0,6.95862173298231,1.0,0.18447751561899,1.0,0.1394259211994935,0.9310046379008864,96.07590738587548,1.0,0.9310046379008864
279,23.045701757616424,139.8898565326138,15.88253844730355,1.0,8.411903835477663,1.0,6.9666189481119325,1.0,0.1805475727931197,1.0,0.1426586529564718,0.9253473573261743,95.48866552513248,1.0,0.9253473573261743
280,23.177290019220592,143.27523846720106,16.100770353632356,1.0,8.575577765224267,1.0,7.079905673123768,1.0,0.2123473822682606,0.9851831412780871,0.1562981471020222,0.901478242571461,100.26135868920876,1.0,0.8881211668104014
281,23.308753290635853,146.71570855837365,16.60475910208774,1.0,8.953569326565804,1.0,7.132733857755663,1.0,0.2737185236991948,0.9115377715609664,0.1877974438804836,0.8463544732091536,109.47022301981052,1.0,0.7714840704597274
282,23.440081820106165,150.21087404977445,16.51926976159698,1.0,8.889452321197735,1.0,7.223177450076319,0.9845483666157874,0.2836473124826051,0.8996232250208739,0.1824543600998112,0.8557048698253302,110.963204880251,1.0,0.7579171222511333
283,23.57126589621738,153.76027448214373,16.248683838629585,1.0,8.686512878972188,1.0,7.035906437838832,1.0,0.2001120738864214,0.9998655113362944,0.165542739914349,0.8853002051498893,98.43705197513285,1.0,0.8851811423083203
284,23.70229585073565,157.36338036470002,16.215232690192636,1.0,8.661424517644477,1.0,7.107596758691084,1.0,0.264183936512389,0.9229792761851332,0.1634520431370398,0.8889589245101804,108.052432370055,1.0,0.8204906647027208
285,23.83316206141862,161.01959198615856,15.615414536115136,1.0,8.211560902086353,1.0,6.865139412064273,1.0,0.1224996976210635,1.0,0.1259634085071959,0.9545640351124072,86.80486429072496,1.0,0.9545640351124072
286,23.96385495479749,164.7282383760366,15.666531843378182,1.0,8.249898882533635,1.0,6.972380310285193,1.0,0.1636174824371065,1.0,0.1291582402111363,0.9489730796305114,92.97806501915692,1.0,0.9489730796305114
287,24.094365008928488,168.48857642663347,16.26116823713372,1.0,8.695876177850291,1.0,7.001106851559824,1.0,0.2378831678430636,0.9545401985883236,0.1663230148208575,0.8839347240634994,104.12391444818364,1.0,0.8437512270466877
288,24.22468275611192,172.2997901857319,16.10552028442681,1.0,8.579140213320107,1.0,7.020858864966257,1.0,0.2161718657973816,0.980593761043142,0.1565950177766756,0.9009587188908176,100.87367759464485,1.0,0.8834744987017578
289,24.354798785577323,176.16099032963538,15.765494115547314,1.0,8.324120586660486,1.0,6.932507722818967,1.0,0.1640954211583195,1.0,0.1353433822217071,0.9381490811120126,93.06912927350017,1.0,0.9381490811120126
290,24.48470374613306,180.0712138256424,15.693611008961204,1.0,8.270208256720904,1.0,6.898832116012086,1.0,0.1651986558889749,1.0,0.1308506880600752,0.9460112958948684,93.24199072915056,1.0,0.9460112958948684
291,24.61438834877885,184.02942379245076,15.64330222467617,1.0,8.232476668507127,1.0,6.899797744718864,1.0,0.1544702037744403,1.0,0.1277063890422606,0.951513819176044,91.640554843619,1.0,0.951513819176044
292,24.743843369279745,188.0345095662955,15.835574329694754,1.0,8.376680747271065,1.0,6.95513909597666,1.0,0.1717701378305911,1.0,0.1397233956059221,0.9304840576896364,94.24383024851645,1.0,0.9304840576896364
293,24.873059650700096,192.085286979844,16.293370984612576,1.0,8.720028238459433,1.0,7.052433979486189,1.0,0.2463291404016782,0.9444050315179862,0.168335686538286,0.8804125485579994,105.43641684036832,1.0,0.8314660406697479
294,25.00202810589605,196.18049886000915,16.174144694738093,1.0,8.63060852105357,1.0,7.061550461976099,1.0,0.2245547791931102,0.9705342649682676,0.1608840434211308,0.8934529240130211,102.1794471862595,1.0,0.8671266768907269
295,25.130739719965263,200.31881574989933,15.974159234175398,1.0,8.480619425631549,1.0,7.026954818789548,1.0,0.1835577315123267,1.0,0.1483849521359623,0.9153263337620658,96.03952016073232,1.0,0.9153263337620658
296,25.25918555265251,204.49883685910325,16.282717935296493,1.0,8.712038451472369,1.0,7.119911708733068,1.0,0.2462637910383141,0.9444834507540232,0.1676698709560307,0.8815777258269463,105.4555019620204,1.0,0.8326355725969183
297,25.387356740709784,208.71909124541656,16.465412207205087,1.0,8.849059155403815,1.0,7.137725239561415,1.0,0.2526872111380407,0.9367753466343512,0.1790882629503178,0.8615955398369437,106.4295276103595,1.0,0.807121460489364
298,25.51524450020985,212.9780392299627,16.512530520095627,1.0,8.884397890071721,1.0,7.155877301964024,1.0,0.267510294386342,0.9189876467363896,0.1820331575059767,0.8564419743645407,108.66393937685476,1.0,0.7870595945875366
299,25.64284012881188,217.27407404644617,16.248624958352824,1.0,8.686468718764617,1.0,7.067001041926236,1.0,0.2374550726737544,0.9550539127914948,0.1655390598970514,0.8853066451801601,104.16703880057896,1.0,0.8455155754996234
300,25.770135007978148,221.6055237240164,15.6822915559765,1.0,8.261718666982375,1.0,6.951492138511816,1.0,0.1516492553792085,1.0,0.1301432222485312,0.9472493610650704,91.30797891543769,1.0,0.9472493610650704
301,25.897120605140664,225.97065320191564,15.75958730276145,1.0,8.319690477071088,1.0,6.965076164049147,1.0,0.1647551094722056,1.0,0.1349742064225906,0.9387951387604664,93.28609626649558,1.0,0.9387951387604664
302,26.02378847581664,230.3676666727574,16.308955287096605,1.0,8.731716465322453,1.0,7.0671896879823946,1.0,0.1647551094722056,1.0,0.1693097054435377,0.878708015473809,105.46170210590948,1.0,0.878708015473809
303,26.150130265671933,234.7947101499273,16.389426508405208,1.0,8.792069881303906,1.0,7.103542342814917,1.0,0.2718040875777645,0.9138350949066828,0.1743391567753255,0.8699064756431804,106.27108169414774,1.0,0.7949510667293237
304,26.27613771253141,239.249874253244,16.13717889216279,1.0,8.602884169122092,1.0,7.101902422676187,1.0,0.3788530656833233,0.785376321180012,0.1585736807601743,0.897496058669695,100.60704843298204,1.0,0.7048721528315652
305,26.40180264833541,243.7311972056628,16.29828361368837,1.0,8.723712710266277,1.0,7.090049050404439,1.0,0.4859020437888822,0.6569175474533414,0.168642725855523,0.8798752297528347,103.45221402201058,1.0,0.5780054779941775
306,26.52711700104144,248.23666803246863,16.41621715720996,1.0,8.812162867907471,1.0,7.140651020779165,1.0,0.5929510218944412,0.5284587737266706,0.1760135723256225,0.8669762484301606,108.71654469907064,1.0,0.458161205095552
307,26.65207279647036,252.76422995309903,16.12832389985736,1.0,8.596242924893021,1.0,7.035951211883455,1.0,0.7,0.1,0.158020243741085,0.8984645734531013,98.80515488233776,1.0,0.08984645734531013
308,26.776662160096294,257.31178395446835,16.060086144214072,1.0,8.545064608160553,1.0,7.049825354041057,1.0,0.6175541421398076,0.4989350294322309,0.1537553840133794,0.905928077976586,101.21271130453589,1.0,0.45199925224873233
309,26.90087731877964,261.8771925334579,15.985006174615004,1.0,8.488754630961255,1.0,7.010718016279043,1.0,0.5351082842796153,0.5978700588644617,0.1490628859134378,0.9141399496514836,97.85415217663954,1.0,0.5465369055084885
310,27.02471060244249,266.45828359508795,16.09224435861977,1.0,8.569183268964828,1.0,7.068848719490673,1.0,0.452662426419423,0.6968050882966924,0.1557652724137357,0.9024107732759624,99.43215927520312,1.0,0.6288044185524435
311,27.148154445685968,271.0528544918202,16.561057769947038,1.0,8.920793327460279,1.0,7.186656840491113,1.0,0.3702165685592307,0.7957401177289232,0.1850661106216898,0.8511343064120427,110.43001936408766,1.0,0.6772817131874442
312,27.27120138934895,275.65867618846124,16.712623837192776,1.0,9.034467877894585,1.0,7.246421079275646,0.969052613816236,0.2877707106990383,0.8946751471611539,0.1945389898245486,0.83455676780704,111.90009355404491,1.0,0.7235501103661476
313,27.39384408200767,280.2734975362592,16.75158288562873,1.0,9.063687164221545,1.0,7.259068286497216,0.9606211423351892,0.2914284812828855,0.8902858224605374,0.1969739303517954,0.830295621884358,112.46579883071958,1.0,0.7100915524655446
314,27.51607528141589,284.8950496390112,16.689094218388412,1.0,9.016820663791307,1.0,7.251949345125013,0.9653671032499916,0.2950189979819277,0.8859772024216868,0.1930683886492757,0.8371303198637675,113.02178597427483,1.0,0.7159919081386643
315,27.63788785588519,289.5210502933485,16.405887892342964,1.0,8.804415919257222,1.0,7.136863654085104,1.0,0.2410088660669514,0.9507893607196584,0.1753679932714351,0.8681060117749886,104.938040616477,1.0,0.8253859599724336
316,27.759274785605136,294.14920848483314,16.214928605525845,1.0,8.661196454144385,1.0,7.113367936447037,1.0,0.2351319199784839,0.9578416960258194,0.1634330378453654,0.8889921837706106,104.07463265645808,1.0,0.8515137810565385
317,27.88022916390313,298.77722892110063,16.0771171621193,1.0,8.557837871589474,1.0,7.019860972253742,1.0,0.2015063810800607,0.9981923427039272,0.1548198226324561,0.9040653103932016,99.04928992526672,1.0,0.902431070138743
318,28.0007441984436,303.4028165830144,16.04158457880315,1.0,8.531188434102361,1.0,7.035843841729575,1.0,0.2106417849300837,0.9872298580838996,0.1525990361751968,0.9079516866934056,100.43843727823908,1.0,0.8963570148013682
319,28.120813212366546,308.0236812746695,16.032175241749158,1.0,8.524131431311869,1.0,7.018199280590051,1.0,0.2006146630875621,0.9992624042949254,0.1520109526093223,0.9089808329336858,98.95354886748348,1.0,0.9083103725753188
320,28.240429645365303,312.63754215309086,16.131801180210932,1.0,8.5988508851582,1.0,7.0247187241409295,1.0,0.2151200373209477,0.9818559552148628,0.1582375737631833,0.8980842459144293,101.14887227485951,1.0,0.8817893651357317
321,28.35958705470344,317.2421322186166,16.093817866526614,1.0,8.57036339989496,1.0,7.087012686597518,1.0,0.2212849271613997,0.9744580874063205,0.1558636166579134,0.9022386708486516,102.09345464665208,1.0,0.8791937695791977
322,28.478279116170828,321.8352027472421,16.210220586931086,1.0,8.657665440198315,1.0,7.035795533584116,1.0,0.2046576450284391,0.994410825965873,0.1631387866831928,0.8895071233044125,99.61953696413316,1.0,0.8845355131876685
323,28.59649962497905,326.41452764661653,16.47210729732755,1.0,8.854080472995662,1.0,7.12306124157774,1.0,0.2890584752464641,0.893129829704243,0.1795067060829718,0.8608632643547993,112.30015589778196,1.0,0.7688626606918407
324,28.714242496596025,330.97790771792864,15.773232779979663,1.0,8.329924584984749,1.0,6.942166539701898,1.0,0.1572029303679724,1.0,0.135827048748729,0.937302664689724,92.54263225753988,1.0,0.937302664689724
325,28.831501767520304,335.5231748065885,15.54474325328498,1.0,8.158557439963735,1.0,6.949944475074946,1.0,0.1301905530727434,1.0,0.1215464533303112,0.9622937066719554,92.54263225753988,1.0,0.9622937066719554
326,28.948271595994974,340.0481958253962,16.378739165635068,1.0,8.7840543742263,1.0,7.102164822757094,1.0,0.2610361340335081,0.9267566391597902,0.1736711978521917,0.8710754037586645,109.63410580603193,1.0,0.8072749136421372
327,29.06454626266164,344.55087663477934,16.67311121569562,1.0,9.004833411771713,1.0,7.184358071602982,1.0,0.2831443754488206,0.9002267494614152,0.1920694509809761,0.8388784607832918,126.72557935452394,1.0,0.755180829944138
328,29.180320171154573,349.02916576567355,16.533649567466306,1.0,8.90023717559973,1.0,7.194470793259487,1.0,0.2658473530876736,0.9209831762947917,0.183353097966644,0.8541320785583729,143.81705290301596,1.0,0.7866412746859628
329,29.29558784863564,353.48105797169507,16.37371281254676,1.0,8.78028460941007,1.0,7.108946093438341,1.0,0.2499381914399616,0.940074170272046,0.1733570507841725,0.8716251611276982,160.90852645150798,0.978182947096984,0.801515574974982
330,29.41034394627009,357.9045975984106,15.941319518416924,1.0,8.455989638812692,1.0,7.003393586782454,1.0,0.1938870163847541,1.0,0.1463324699010577,0.918918177673149,178.0,0.944,0.8674587597234525
331,29.524583239643885,362.2978817587268,15.65380980847503,1.0,8.240357356356272,1.0,6.894678456475074,1.0,0.1474358934177863,1.0,0.1283631130296893,0.9503645521980436,162.0670620592201,0.9758658758815598,0.9274283361375302
332,29.638300629122924,366.6590633046946,15.7154386066779,1.0,8.286578955008427,1.0,6.943517770820495,1.0,0.1730599518316647,1.0,0.1322149129173688,0.9436239023946044,146.1341241184402,1.0,0.9436239023946044
333,29.751491140154656,370.986353587333,15.939320173717451,1.0,8.454490130288088,1.0,6.950466699525596,1.0,0.1803887831415028,1.0,0.1462075108573406,0.9191368559996538,130.2011861776603,1.0,0.9191368559996538
334,29.8641499235127,375.2780249974185,16.22520407476425,1.0,8.668903056073187,1.0,7.045070443271311,1.0,0.24202280214478,0.949572637426264,0.1640752546727656,0.8878683043226602,114.2682482368804,1.0,0.8430954474228531
335,29.97627225548502,379.53241328153865,15.971101554724193,1.0,8.478326166043145,1.0,6.961374039822305,1.0,0.1941690078423764,1.0,0.148193847170262,0.9156607674520416,98.33531029610052,1.0,0.9156607674520416
336,30.087853538006307,383.7479196290662,15.57611247665197,1.0,8.182084357488977,1.0,6.914475278626392,1.0,0.1411013037293466,1.0,0.123507029790748,0.9588626978661908,90.39922141521674,1.0,0.9588626978661908
337,30.198889298735143,387.92301252706,15.788932514835423,1.0,8.34169938612657,1.0,6.915356296421444,1.0,0.1724655346504826,1.0,0.136808282177214,0.9355855061898752,95.12814976412784,1.0,0.9355855061898752
338,30.30937519107679,392.05622938142506,15.988150502818856,1.0,8.491112877114142,1.0,6.947013623074889,1.0,0.2070736793673981,0.9915115847591224,0.1492594064261785,0.9137960387541876,100.34388495832503,1.0,0.906039358531773
339,30.41930699415216,396.1461779039619,15.692652390620248,1.0,8.269489292965186,1.0,6.9054647582812425,1.0,0.1579907480059454,1.0,0.1307907744137655,0.9461161447759104,93.00617125281111,1.0,0.9461161447759104
340,30.52868061271389,400.1915372661949,15.607104373511016,1.0,8.205328280133262,1.0,6.901868252814835,1.0,0.1442660294397728,1.0,0.1254440233444384,0.9554729591472328,90.97239465178622,1.0,0.9554729591472328
341,30.63749207701016,404.1910590220696,15.982024119705224,1.0,8.486518089778917,1.0,6.9624872040663135,1.0,0.2030761562003605,0.9963086125595674,0.1488765074815764,0.9144661119072413,99.81904264732452,1.0,0.9110904631870456
342,30.745737542597134,408.1435678027645,16.045335435667646,1.0,8.534001576750734,1.0,6.974802869664751,1.0,0.209432874988939,0.9886805500132732,0.1528334647292278,0.9075414367238512,100.79786979835109,1.0,0.8972685668199734
343,30.853413290100967,412.0479617879388,15.752008382949628,1.0,8.314006287212221,1.0,6.939874629350375,1.0,0.1650619747875402,1.0,0.1345005239343517,0.9396240831148844,94.16773694950597,1.0,0.9396240831148844
344,30.96051572493002,415.90321295875424,15.756606030149973,1.0,8.31745452261248,1.0,6.890888275933333,1.0,0.1662398369026307,1.0,0.1347878768843732,0.9391212154523468,94.37009373991242,1.0,0.9391212154523468
345,31.067041376938395,419.70836713893726,15.708995445519925,1.0,8.281746584139944,1.0,6.855266425163547,1.0,0.1755405432991452,1.0,0.1318122153449953,0.9443286231462582,95.7910448555212,1.0,0.9443286231462582
346,31.17298690004158,423.46254383100575,15.185683495997289,1.0,7.889262621997965,1.0,6.720020572993064,1.0,0.0896066627697821,1.0,0.0991052184998304,1.0,82.92696795675954,1.0,1.0
347,31.27834907178522,427.1649358555492,15.003708777699426,1.0,7.75278158327457,1.0,6.701670716879201,1.0,0.0722216022824114,1.0,0.0877317986062141,1.0,80.34536638291166,1.0,1.0
348,31.38312479286789,430.8148088021346,15.388440126281344,1.0,8.04133009471101,1.0,6.782416734607424,1.0,0.1244751282030858,1.0,0.111777507892584,0.979389361187978,88.2096973378539,1.0,0.979389361187978
349,31.487311086618927,434.4115003010044,15.833113808184375,1.0,8.37483535613828,1.0,6.951970915732503,1.0,0.1790424377842005,1.0,0.1395696130115234,0.930753177229834,96.42123261557552,1.0,0.930753177229834
350,31.59090509843229,437.9544191252372,16.376744839286744,1.0,8.782558629465058,1.0,7.117199913844511,1.0,0.2438926352406343,0.9473288377112388,0.1395696130115234,0.930753177229834,106.17533001390926,1.0,0.8817293255811812
351,31.693904095157453,441.4430441334641,16.823855924539824,1.0,9.117891943404867,1.0,7.235955206911689,0.976029862058874,0.3118927167929736,0.8657287398484317,0.1656126517103711,0.8851778595068506,116.40203109333652,1.0,0.7479550229539377
352,31.796305464448334,444.87692306356513,16.606147386678032,1.0,8.954610540008524,1.0,7.1906009567342695,1.0,0.2777679311318436,0.9066784826417876,0.1916556904092187,0.8396025417838672,111.31011524896988,1.0,0.7612495586067848
353,31.8981067140714,448.2556711880171,16.103753271074496,1.0,8.577814953305872,1.0,7.045310786891701,1.0,0.207176556508181,0.9913881321901828,0.2176987291080664,0.7940272240608838,100.74831627643736,1.0,0.7871891665698754
354,31.99930547117385,451.5789698417399,15.759899937918677,1.0,8.319924953439008,1.0,6.953144375991892,1.0,0.1756096696338139,1.0,0.2437417678069141,0.7484519063379004,96.04028770932293,1.0,0.7484519063379004
355,32.099899481513155,454.8465648333725,15.59148238536586,1.0,8.193611789024395,1.0,6.863986800543251,1.0,0.1390976512438299,1.0,0.2697848065057617,0.702876588614917,90.59057865588412,1.0,0.702876588614917
356,32.19988660864873,458.0582647509337,15.734357144891456,1.0,8.300767858668591,1.0,6.929418214040498,1.0,0.1730654517692976,1.0,0.2958278452046093,0.6573012708919337,95.7129236523318,1.0,0.6573012708919337
357,32.29926483309716,461.2139391727709,15.945377629301085,1.0,8.459033221975814,1.0,6.928720479544621,1.0,0.1887645901517057,1.0,0.321870883903457,0.6117259531689503,98.09504248737464,1.0,0.6117259531689503
358,32.39803225145183,464.3135167945825,15.905909507640745,1.0,8.429432130730557,1.0,6.986797853639686,1.0,0.1970453219708361,1.0,0.3479139226023047,0.5661506354459669,99.36446542378646,1.0,0.5661506354459669
359,32.49618707546815,467.356983483133,15.837520637494924,1.0,8.378140478121193,1.0,6.98857859947095,1.0,0.1672074448784458,1.0,0.3739569613011523,0.5205753177229835,94.916154015851,1.0,0.5205753177229835
360,32.59372763111545,470.3443802670448,16.34884019958652,1.0,8.76163014968989,1.0,7.111070812232393,1.0,0.2452709502434754,0.9456748597078296,0.4,0.475,106.6530988585414,1.0,0.44919555836121905
361,32.69065235759672,473.2758012747797,16.695212838357893,1.0,9.02140962876842,1.0,7.195798274863766,1.0,0.3001760620958409,0.8797887254849909,0.3747175110698849,0.5192443556277015,114.91632543149242,1.0,0.4568253298529709
362,32.78695980633719,476.1513916296021,16.34338606763756,1.0,8.75753955072817,1.0,7.139300535469837,1.0,0.2321634037946189,0.9614039154464572,0.3494350221397697,0.5634887112554031,104.74191910163565,1.0,0.5417402533108228
363,32.882648639942964,478.9713453109581,16.276961457490426,1.0,8.70772109311782,1.0,7.11703399048063,1.0,0.2357303801910216,0.957123543770774,0.3241525332096545,0.6077330668831047,105.30448245005684,1.0,0.581675626641838
364,32.97771763113078,481.7359029913173,16.276155846727065,1.0,8.7071168850453,1.0,7.086306724018726,1.0,0.2414184645069288,0.9502978425916854,0.2988700442795393,0.6519774225108061,106.18522830619,1.0,0.6195727380305068
365,33.07216566162997,484.4453498571047,16.02235910594997,1.0,8.516769329462479,1.0,7.019136855471413,1.0,0.1942115011572804,1.0,0.2735875553494242,0.6962217781385077,99.13172517359206,1.0,0.6962217781385077
366,33.16599172105781,487.10001342191066,16.01191137850336,1.0,8.508933533877519,1.0,7.027208016258806,1.0,0.2056729874865442,0.993192415016147,0.248305066419309,0.7404661337662093,100.87848949283097,1.0,0.7354253476329308
367,33.2591949057693,489.7002613397127,16.069390676384568,1.0,8.552043007288425,1.0,6.985590295243132,1.0,0.2071909156540926,0.9913709012150888,0.2230225774891938,0.7847104893939107,101.13371192671028,1.0,0.7779391450633747
368,33.35177441768254,492.2464992253673,15.886986962804798,1.0,8.415240222103598,1.0,6.9735541685235205,1.0,0.1906522182514564,1.0,0.1977400885590786,0.8289548450216123,98.68042420527568,1.0,0.8289548450216123
369,33.44372956308067,494.7391684891575,15.715233341019369,1.0,8.286425005764526,1.0,6.929887723066628,1.0,0.1560631384248275,1.0,0.1724575996289635,0.8731992006493139,93.51955464660784,1.0,0.8731992006493139
370,33.53505975139168,497.178744191692,15.954801771181572,1.0,8.46610132838618,1.0,7.032905122544788,1.0,0.1959703806033362,1.0,0.1471751106988483,0.9174435562770152,99.53310076848037,1.0,0.9174435562770152
371,33.62576449394693,499.5657329249722,16.494330072908976,1.0,8.870747554681733,1.0,7.153886853139586,1.0,0.2593929731158066,0.928728432261032,0.180895629556811,0.8584326482755806,109.07390868328687,1.0,0.7972508076346658
372,33.7158434027197,501.900670724956,16.87191126658415,1.0,9.15393344993811,1.0,7.326904158928359,0.915397227381094,0.3162139988143156,0.8605432014228213,0.2044944541615092,0.8171347052173589,117.6244326939863,1.0,0.6436887616643328
373,33.80529618904462,504.18412102047535,17.104573543495402,1.0,9.328430157621552,1.0,7.3232915848993425,0.917805610067105,0.3296427708712444,0.8444286749545068,0.2190358464684626,0.7916872686801905,119.66606166606788,1.0,0.6135745556808854
374,33.89412266231922,506.4166726228932,16.899657635644054,1.0,9.17474322673304,1.0,7.339601218028688,0.9069325213142084,0.3330294127146365,0.8403647047424362,0.2062286022277533,0.8140999461014317,120.20130602025831,1.0,0.6204695958523956
375,33.982322728688544,508.5989377604269,16.298161593691226,1.0,8.72362119526842,1.0,7.123726863062075,1.0,0.2144692081113617,0.982636950266366,0.1686350996057017,0.8798885756900221,102.44445024739464,1.0,0.8646110265902599
376,34.0698963897139,510.73155016062265,16.23212714325833,1.0,8.674095357443749,1.0,7.199927704699377,1.0,0.2406591270602467,0.951209047527704,0.1645079464536457,0.88711109370612,106.4000317947862,1.0,0.8438280984954581
377,34.15684374102675,512.8151631840337,16.685761516283012,1.0,9.014321137212258,1.0,7.158459079437607,1.0,0.2722429917430681,0.9133084099083184,0.1928600947676881,0.8374948341565457,111.16461596125,1.0,0.7648910752899456
378,34.24316497096889,514.8504480117424,16.75092991736371,1.0,9.06319743802278,1.0,7.22625693904531,0.9824953739697934,0.3188890504007243,0.8573331395191308,0.1969331198352318,0.8303670402883443,118.18843198091533,1.0,0.6994396176491813
379,34.32886035921968,516.8380918889679,15.946696904065318,1.0,8.46002267804899,1.0,6.971527552028426,1.0,0.1785037246994288,1.0,0.1466685565040824,0.9183300261178556,97.15743513052384,1.0,0.9183300261178556
380,34.41393027541156,518.7787964266282,15.382573076967857,1.0,8.03692980772589,1.0,6.816749139357593,1.0,0.1214628708531699,1.0,0.1114108173104909,0.9800310697066408,88.6279959001614,1.0,0.9800310697066408
